Status,Adult Mortality,Alcohol,BMI,under-five deaths,Polio,Diphtheria,HIV/AIDS,GDP,thinness  1-19 years,Income composition of resources,Schooling,Life expectancy
0.0,0.0249632892804698,0.2396416573348264,0.612271540469974,0.0021691973969631,0.9791666666666664,0.979381443298969,0.0,0.0021227815944631,0.0918367346938775,0.7109704641350212,0.5169082125603864,72.8
0.0,0.0205580029368575,0.2082866741321388,0.5992167101827677,0.0021691973969631,0.9895833333333331,0.9896907216494844,0.0,0.0163946468053947,0.096938775510204,0.7067510548523207,0.5169082125603864,73.3
0.0,0.0190895741556534,0.2374020156774916,0.587467362924282,0.0021691973969631,0.9791666666666664,0.979381443298969,0.0,0.0149643747456116,0.1020408163265306,0.6983122362869199,0.5120772946859903,73.6
0.0,0.0146842878120411,0.2043673012318029,0.5744125326370758,0.0021691973969631,0.9791666666666664,0.979381443298969,0.0,0.0132572942805619,0.1020408163265306,0.6919831223628692,0.5169082125603864,72.6
0.0,0.026431718061674,0.260015298960617,0.7637075718015667,0.0520607375271149,0.9583333333333331,0.958762886597938,0.0,0.0466456077999002,0.3010204081632653,0.7837552742616034,0.6956521739130435,75.6
0.0,0.0146842878120411,0.0,0.7493472584856398,0.0520607375271149,0.9583333333333331,0.958762886597938,0.0,0.0061670164353676,0.3010204081632653,0.7816455696202531,0.6956521739130435,75.4
0.0,0.1629955947136563,0.0291153415453527,0.7336814621409923,0.0520607375271149,0.9583333333333331,0.958762886597938,0.0,0.0617659368821105,0.2959183673469388,0.7774261603375527,0.6956521739130435,75.3
0.0,0.1644640234948604,0.0363941769316909,0.7193211488250654,0.0520607375271149,0.9583333333333331,0.958762886597938,0.0,0.0628155709882307,0.2959183673469388,0.7721518987341772,0.6956521739130435,75.1
0.0,0.1688693098384728,0.0307950727883538,0.7049608355091385,0.0520607375271149,0.9583333333333331,0.958762886597938,0.0,0.0613186349315372,0.2959183673469388,0.7637130801687764,0.6763285024154589,74.9
0.0,0.1732745961820851,0.024636058230683,0.6906005221932116,0.0520607375271149,0.9583333333333331,0.958762886597938,0.0,0.0503788962640936,0.2959183673469388,0.7531645569620253,0.6570048309178743,74.7
0.0,0.1791483113069016,0.0274356103023516,0.6762402088772846,0.0498915401301518,0.9479166666666666,0.958762886597938,0.0,0.0436654550507729,0.3010204081632653,0.7436708860759493,0.6328502415458936,74.4
0.0,0.1835535976505139,0.0251959686450168,0.6631853785900784,0.0498915401301518,0.9270833333333331,0.9381443298969072,0.0,0.0055731256470333,0.3010204081632653,0.7352320675105485,0.608695652173913,74.1
0.0,0.1879588839941262,0.0240761478163493,0.06266318537859,0.0498915401301518,0.9583333333333331,0.958762886597938,0.0,0.0444146619079235,0.3010204081632653,0.7278481012658228,0.5942028985507246,73.8
0.0,0.1923641703377386,0.0195968645016797,0.6370757180156659,0.0498915401301518,0.9583333333333331,0.958762886597938,0.0,0.0391013291338228,0.3061224489795918,0.7236286919831224,0.5942028985507246,73.4
0.0,0.198237885462555,0.0274356103023516,0.6253263707571802,0.0477223427331887,0.8854166666666666,0.8865979381443299,0.0,0.0003324298061037,0.3061224489795918,0.7172995780590717,0.5797101449275363,72.9
0.0,0.0190895741556534,0.024636058230683,0.612271540469974,0.0498915401301518,0.8645833333333333,0.8659793814432989,0.0,0.029327109474628,0.3112244897959184,0.709915611814346,0.5652173913043478,72.3
0.0,0.2129221732745961,0.0184770436730123,0.6005221932114884,0.0498915401301518,0.875,0.8762886597938144,0.0,0.0033044696090689,0.3163265306122449,0.699367088607595,0.5555555555555556,71.7
0.0,0.211453744493392,0.0195968645016797,0.5887728459530027,0.0498915401301518,0.8645833333333333,0.8659793814432989,0.0,0.0200157237805069,0.3163265306122449,0.6888185654008439,0.536231884057971,71.6
0.0,0.211453744493392,0.0123180291153415,0.5783289817232377,0.0520607375271149,0.8958333333333333,0.8969072164948453,0.0,0.0195473714813836,0.3214285714285715,0.679324894514768,0.5265700483091788,71.4
0.0,0.211453744493392,0.0134378499440089,0.566579634464752,0.054229934924078,0.8645833333333333,0.8659793814432989,0.0,0.0198219777177071,0.326530612244898,0.6708860759493671,0.5169082125603864,71.3
0.0,0.4904552129221732,0.260015298960617,0.2911227154046997,0.2125813449023861,0.0416666666666666,0.6391752577319587,0.0358565737051792,0.0417116232555672,0.4183673469387756,0.560126582278481,0.5507246376811594,52.4
0.0,0.5095447870778267,0.4658454647256439,0.283289817232376,0.2190889370932754,0.6770833333333333,0.6391752577319587,0.0378486055776892,0.0053931114141755,0.4285714285714286,0.5559071729957806,0.5507246376811594,51.7
0.0,0.5198237885462554,0.4529675251959686,0.2754569190600522,0.227765726681128,0.6666666666666666,0.7731958762886597,0.0438247011952191,0.0054530081601848,0.4336734693877551,0.5516877637130801,0.5507246376811594,51.1
0.0,0.5242290748898678,0.4608062709966405,0.2676240208877284,0.2386117136659436,0.75,0.7525773195876289,0.049800796812749,0.0519015987170327,0.4438775510204082,0.5358649789029536,0.497584541062802,56.0
0.0,0.5286343612334802,0.4507278835386338,0.2610966057441253,0.2494577006507592,0.7291666666666666,0.7113402061855669,0.047808764940239,0.0485241090244282,0.4489795918367348,0.5221518987341772,0.4541062801932367,51.0
0.0,0.5345080763582966,0.4361702127659574,0.0182767624020887,0.2624728850325379,0.8125,0.7731958762886597,0.047808764940239,0.039834330682833,0.4591836734693878,0.5147679324894515,0.4347826086956521,49.6
0.0,0.5433186490455213,0.3952967525195969,0.2389033942558747,0.2885032537960954,0.6458333333333333,0.6907216494845361,0.049800796812749,0.0436626057051494,0.4795918367346939,0.4936708860759494,0.3913043478260869,48.7
0.0,0.5491923641703377,0.3549832026875699,0.2323759791122715,0.2993492407809111,0.75,0.7319587628865979,0.049800796812749,0.0324870565908807,0.4846938775510204,0.4789029535864979,0.3719806763285024,48.2
0.0,0.5580029368575624,0.3264277715565509,0.2245430809399478,0.3101952277657266,0.34375,0.3298969072164948,0.047808764940239,0.0029440441497581,0.4948979591836736,0.4630801687763713,0.3478260869565217,47.7
0.0,0.5594713656387664,0.2816349384098544,0.2180156657963446,0.3210412147505423,0.375,0.3711340206185567,0.049800796812749,0.016285675422691,0.0459183673469387,0.4493670886075949,0.3285024154589371,47.4
0.0,0.5726872246696035,0.1573348264277715,0.1997389033942559,0.3405639913232104,0.3541666666666666,0.4020618556701031,0.0438247011952191,0.0080112375525719,0.0714285714285714,0.4229957805907173,0.2657004830917874,46.5
0.0,0.0176211453744493,0.260015298960617,0.6096605744125327,0.0,0.8645833333333333,1.0,0.0019920318725099,0.1531706362300598,0.163265306122449,0.8270042194092827,0.6714975845410628,76.4
0.0,0.1908957415565345,0.4787234042553192,0.6005221932114884,0.0,0.96875,1.0,0.0019920318725099,0.1455076579581812,0.163265306122449,0.8248945147679325,0.6714975845410628,76.2
0.0,0.1938325991189427,0.4798432250839866,0.5926892950391646,0.0,0.9895833333333331,1.0,0.0019920318725099,0.1380165900286841,0.163265306122449,0.8238396624472574,0.6714975845410628,76.1
0.0,0.1953010279001468,0.4574468085106383,0.5835509138381202,0.0,0.9791666666666664,0.9896907216494844,0.0019920318725099,0.1418621831697096,0.163265306122449,0.820675105485232,0.6666666666666667,75.9
0.0,0.198237885462555,0.4384098544232923,0.5757180156657965,0.0,1.0,1.0,0.0,0.1346798266239418,0.163265306122449,0.8248945147679325,0.6811594202898551,75.7
0.0,0.2011747430249632,0.4384098544232923,0.566579634464752,0.0,1.0,0.9896907216494844,0.0,0.1369101701547215,0.163265306122449,0.8259493670886077,0.6811594202898551,75.6
0.0,0.0190895741556534,0.4372900335946248,0.5587467362924282,0.0,0.9895833333333331,1.0,0.0,0.0148005766944923,0.1683673469387755,0.8312236286919832,0.6859903381642511,75.4
0.0,0.2070484581497797,0.4624860022396416,0.5509138381201045,0.0,1.0,1.0,0.0,0.0166168210941321,0.1683673469387755,0.8291139240506329,0.6956521739130435,75.2
0.0,0.2099853157121879,0.4832026875699888,0.5430809399477808,0.0,0.9895833333333331,1.0,0.0,0.1609090746750646,0.1683673469387755,0.8238396624472574,0.7004830917874396,75.0
0.0,0.211453744493392,0.4994400895856662,0.535248041775457,0.0,1.0,1.0,0.0,0.1436569681905942,0.1683673469387755,0.8154008438818565,0.7101449275362318,74.8
0.0,0.2143906020558002,0.4557670772676372,0.5274151436031332,0.0,0.9895833333333331,1.0,0.0,0.1283858882005651,0.173469387755102,0.0,0.0,74.6
0.0,0.2173274596182084,0.4070548712206047,0.0496083550913838,0.0,0.9791666666666664,0.979381443298969,0.0,0.0152564150856896,0.173469387755102,0.0,0.0,74.4
0.0,0.2232011747430249,0.4031354983202687,0.5026109660574414,0.0,0.9375,0.9896907216494844,0.0,0.105969988521962,0.1785714285714286,0.0,0.0,74.0
0.0,0.224669603524229,0.4199328107502799,0.4947780678851175,0.0,1.0,0.979381443298969,0.0,0.105647480879682,0.1785714285714286,0.0,0.0,73.8
0.0,0.2276064610866372,0.4064949608062709,0.4856396866840731,0.0,0.96875,0.958762886597938,0.0,0.111485209357743,0.1836734693877551,0.0,0.0,73.6
0.0,0.1688693098384728,0.260015298960617,0.8067885117493473,0.0195227765726681,0.9375,0.9484536082474226,0.0,0.1520434122160668,0.0459183673469387,0.871308016877637,0.8357487922705314,76.3
0.0,0.171806167400881,0.4434490481522956,0.7989556135770236,0.0195227765726681,0.9270833333333331,0.9484536082474226,0.0,0.1382468471043104,0.0459183673469387,0.870253164556962,0.8357487922705314,76.2
0.0,0.1732745961820851,0.4630459126539753,0.7911227154046999,0.0216919739696312,1.0,0.9484536082474226,0.0,0.1465051355586153,0.0459183673469387,0.8681434599156118,0.8357487922705314,76.0
0.0,0.0161527165932452,0.4669652855543112,0.7832898172323761,0.0216919739696312,1.0,0.9175257731958762,0.0,0.1464276177574889,0.0459183673469387,0.8670886075949367,0.8309178743961352,75.9
0.0,0.0161527165932452,0.4535274356103023,0.0704960835509138,0.0216919739696312,0.9375,0.9175257731958762,0.0,0.1436862109427407,0.0459183673469387,0.860759493670886,0.8260869565217391,75.7
0.0,0.1762114537444933,0.4557670772676372,0.7676240208877285,0.0238611713665943,0.9583333333333331,0.9484536082474226,0.0,0.0143918070942533,0.0459183673469387,0.8459915611814346,0.8115942028985508,75.5
0.0,0.1835535976505139,0.4658454647256439,0.7597911227154048,0.0238611713665943,0.9791666666666664,0.9484536082474226,0.0,0.092134133453504,0.0459183673469387,0.8375527426160337,0.7971014492753623,75.6
0.0,0.1835535976505139,0.4703247480403135,0.751958224543081,0.0238611713665943,0.9479166666666666,0.9381443298969072,0.0,0.101076788382219,0.0459183673469387,0.8354430379746836,0.7874396135265701,75.4
0.0,0.1879588839941262,0.4563269876819709,0.7441253263707572,0.0260303687635574,0.9270833333333331,0.9175257731958762,0.0,0.0812068785911699,0.0510204081632653,0.8312236286919832,0.7874396135265701,74.8
0.0,0.185022026431718,0.4333706606942889,0.7375979112271541,0.0260303687635574,0.9270833333333331,0.9175257731958762,0.0,0.0663603369509329,0.0510204081632653,0.8248945147679325,0.7777777777777778,75.2
0.0,0.185022026431718,0.4210526315789474,0.7297650130548303,0.0260303687635574,0.9583333333333331,0.9896907216494844,0.0,0.0064948292078784,0.0510204081632653,0.8227848101265823,0.7874396135265701,74.9
0.0,0.0176211453744493,0.4266517357222844,0.7219321148825066,0.0260303687635574,0.9166666666666666,0.9896907216494844,0.0,0.0479871526662327,0.0510204081632653,0.8175105485232068,0.7874396135265701,74.7
0.0,0.1997063142437591,0.4260918253079507,0.714099216710183,0.0281995661605206,0.9583333333333331,0.9690721649484536,0.0,0.0037459855634527,0.0561224489795918,0.8122362869198312,0.7922705314009661,74.1
0.0,0.2011747430249632,0.4367301231802911,0.7062663185378592,0.0281995661605206,0.9479166666666666,0.9381443298969072,0.0,0.0291036628845931,0.0561224489795918,0.8185654008438819,0.7874396135265701,74.1
0.0,0.2011747430249632,0.4339305711086226,0.699738903394256,0.0281995661605206,0.8541666666666666,0.8350515463917525,0.0,0.0080847778299393,0.0561224489795918,0.8132911392405063,0.7536231884057971,74.0
0.0,0.1997063142437591,0.429451287793953,0.6919060052219322,0.0303687635574837,0.8854166666666666,0.8350515463917525,0.0,0.0865776938902387,0.0561224489795918,0.8059071729957806,0.7246376811594203,74.1
0.0,0.171806167400881,0.260015298960617,0.7036553524804179,0.0021691973969631,0.96875,0.9484536082474226,0.0,0.0041549274249701,0.1020408163265306,0.7816455696202531,0.6135265700483091,74.8
0.0,0.0161527165932452,0.2183650615901456,0.6932114882506528,0.0021691973969631,0.9583333333333331,0.9381443298969072,0.0,0.0450868265455411,0.1020408163265306,0.7795358649789029,0.6135265700483091,74.6
0.0,0.1791483113069016,0.2116461366181411,0.6827676240208878,0.0021691973969631,0.96875,0.958762886597938,0.0,0.0433804604521683,0.1020408163265306,0.7763713080168776,0.6135265700483091,74.4
0.0,0.1762114537444933,0.2172452407614782,0.6736292428198435,0.0021691973969631,0.96875,0.958762886597938,0.0,0.0415880317952989,0.096938775510204,0.7721518987341772,0.6135265700483091,74.4
0.0,0.1864904552129221,0.2284434490481523,0.664490861618799,0.0021691973969631,0.96875,0.958762886597938,0.0,0.0398054622737754,0.096938775510204,0.7689873417721519,0.6135265700483091,73.9
0.0,0.1923641703377386,0.2362821948488242,0.6553524804177547,0.0021691973969631,0.96875,0.9484536082474226,0.0,0.0363209823612486,0.096938775510204,0.7594936708860759,0.5942028985507246,73.5
0.0,0.1997063142437591,0.2211646136618141,0.0613577023498694,0.0021691973969631,0.9479166666666666,0.9381443298969072,0.0,0.0337855130918982,0.096938775510204,0.7647679324894514,0.5748792270531401,73.3
0.0,0.0190895741556534,0.2211646136618141,0.0535248041775456,0.0021691973969631,0.9166666666666666,0.8969072164948453,0.0,0.0004470101135909,0.096938775510204,0.760548523206751,0.5942028985507246,73.2
0.0,0.1923641703377386,0.2228443449048152,0.6357702349869453,0.0021691973969631,0.0625,0.8865979381443299,0.0,0.0354233814684064,0.096938775510204,0.7457805907172995,0.5652173913043478,73.5
0.0,0.2055800293685756,0.2239641657334826,0.6292428198433422,0.0021691973969631,0.875,0.8762886597938144,0.0,0.0243511873032907,0.096938775510204,0.729957805907173,0.5410628019323671,72.9
0.0,0.1997063142437591,0.2374020156774916,0.6240208877284595,0.0021691973969631,0.9270833333333331,0.0721649484536082,0.0,0.0185413143298403,0.096938775510204,0.7162447257383967,0.5265700483091788,73.0
0.0,0.1923641703377386,0.2127659574468085,0.6187989556135771,0.0021691973969631,0.9375,0.9175257731958762,0.0,0.0134399090647977,0.096938775510204,0.7046413502109705,0.5265700483091788,73.0
0.0,0.1953010279001468,0.1690929451287794,0.6148825065274153,0.0021691973969631,0.96875,0.9484536082474226,0.0,0.0010329896276964,0.096938775510204,0.6930379746835443,0.5217391304347826,72.7
0.0,0.1953010279001468,0.1595744680851064,0.6109660574412533,0.0021691973969631,0.96875,0.9484536082474226,0.0,0.0088251199609121,0.1020408163265306,0.680379746835443,0.5217391304347826,72.6
0.0,0.2055800293685756,0.1595744680851064,0.6057441253263708,0.0021691973969631,0.9791666666666664,0.9484536082474226,0.0,0.007822145378426,0.1020408163265306,0.679324894514768,0.536231884057971,72.6
0.0,0.2070484581497797,0.1618141097424412,0.6018276762402089,0.0021691973969631,0.96875,0.9381443298969072,0.0,0.007012639640706,0.1020408163265306,0.6740506329113924,0.5410628019323671,72.0
1.0,0.092511013215859,0.5884658454647257,0.8211488250652742,0.0021691973969631,0.9270833333333331,0.9278350515463916,0.0,0.5857195859956758,0.0306122448979591,0.9778481012658228,0.9420289855072465,81.9
1.0,0.0954478707782672,0.5940649496080628,0.8146214099216711,0.0021691973969631,0.9270833333333331,0.9278350515463916,0.0,0.4826084174900334,0.0306122448979591,0.9757383966244726,0.922705314009662,81.7
1.0,0.0954478707782672,0.6019036954087347,0.808093994778068,0.0021691973969631,0.9270833333333331,0.9278350515463916,0.0,0.5607638023669328,0.0306122448979591,0.9715189873417722,0.922705314009662,81.3
1.0,0.0954478707782672,0.5907054871220606,0.8028720626631854,0.0043383947939262,0.9270833333333331,0.9278350515463916,0.0,0.0563473861490656,0.0306122448979591,0.9683544303797468,0.9178743961352656,81.3
1.0,0.0954478707782672,0.576707726763718,0.7963446475195823,0.0043383947939262,0.9270833333333331,0.9278350515463916,0.0,0.4078062475571193,0.0306122448979591,0.9651898734177216,0.9806763285024156,81.2
1.0,0.0969162995594713,0.5761478163493842,0.7898172323759792,0.0043383947939262,0.9270833333333331,0.9278350515463916,0.0,0.0385604374138776,0.0306122448979591,0.959915611814346,0.9806763285024156,81.0
1.0,0.0998531571218795,0.5503919372900337,0.0770234986945169,0.0021691973969631,0.9270833333333331,0.9278350515463916,0.0,0.0391889713499541,0.0306122448979591,0.957805907172996,1.0,86.0
1.0,0.1027900146842878,0.5576707726763719,0.0691906005221932,0.0021691973969631,0.9270833333333331,0.9381443298969072,0.0,0.2649375779602185,0.0306122448979591,0.9546413502109704,0.995169082125604,83.0
1.0,0.105726872246696,0.5503919372900337,0.7650130548302874,0.0043383947939262,0.9270833333333331,0.9278350515463916,0.0,0.0031631249168006,0.0306122448979591,0.9514767932489452,0.9710144927536232,79.9
1.0,0.1086637298091042,0.5330347144456887,0.7571801566579636,0.0043383947939262,0.9166666666666666,0.9278350515463916,0.0,0.2203643634451769,0.0306122448979591,0.94831223628692,0.9903381642512076,79.9
1.0,0.0939794419970631,0.260015298960617,0.7389033942558748,0.0,0.9375,0.9381443298969072,0.0,0.4930297734064247,0.0918367346938775,0.940928270042194,0.7681159420289855,81.5
1.0,0.0954478707782672,0.6892497200447929,0.7323759791122717,0.0,0.9895833333333331,0.9896907216494844,0.0,0.5794843958269821,0.086734693877551,0.940928270042194,0.7681159420289855,81.4
1.0,0.0983847283406754,0.6612541993281076,0.7258485639686685,0.0,0.9583333333333331,0.958762886597938,0.0,0.0062445161702875,0.086734693877551,0.9356540084388184,0.7584541062801932,81.1
1.0,0.105726872246696,0.6735722284434491,0.714099216710183,0.0,0.8958333333333333,0.8969072164948453,0.0,0.5772724307092763,0.0816326530612245,0.9282700421940928,0.7584541062801932,88.0
1.0,0.1086637298091042,0.6769316909294514,0.7075718015665797,0.0,0.8645833333333333,0.8659793814432989,0.0,0.5268099887978195,0.0816326530612245,0.919831223628692,0.7439613526570048,84.0
1.0,0.1116005873715124,0.6321388577827549,0.7010443864229766,0.0,0.8333333333333333,0.8350515463917525,0.0,0.5380625052697783,0.0816326530612245,0.9177215189873418,0.7391304347826088,82.0
1.0,0.1101321585903083,0.6713325867861143,0.6945169712793735,0.0,0.8333333333333333,0.8350515463917525,0.0,0.580204070838809,0.0816326530612245,0.9113924050632912,0.7294685990338164,84.0
1.0,0.0102790014684287,0.6993281075027996,0.6879895561357704,0.0,0.8541666666666666,0.8556701030927835,0.0,0.5260085662342825,0.0816326530612245,0.9071729957805909,0.7342995169082125,81.0
1.0,0.1174743024963289,0.6937290033594625,0.6814621409921673,0.0,0.8333333333333333,0.8350515463917525,0.0,0.0049943153761177,0.0816326530612245,0.90084388185654,0.7246376811594203,79.8
1.0,0.1233480176211453,0.6937290033594625,0.6749347258485641,0.0,0.8645833333333333,0.8659793814432989,0.0,0.4317907330993583,0.0816326530612245,0.8945147679324894,0.7198067632850241,79.4
1.0,0.1248164464023494,0.6769316909294514,0.668407310704961,0.0,0.8333333333333333,0.8350515463917525,0.0,0.4143003982773234,0.0816326530612245,0.8871308016877637,0.7101449275362318,79.3
1.0,0.1277533039647577,0.6825307950727884,0.6618798955613578,0.0,0.84375,0.845360824742268,0.0,0.0362594877609018,0.0816326530612245,0.8829113924050632,0.7101449275362318,78.8
1.0,0.0117474302496328,0.6993281075027996,0.6553524804177547,0.0,0.8229166666666666,0.8350515463917525,0.0,0.2975243859356754,0.0816326530612245,0.8934599156118144,0.7777777777777778,78.7
0.0,0.171806167400881,0.260015298960617,0.6723237597911228,0.0130151843817787,0.9895833333333331,0.9690721649484536,0.0,0.0006055845469446,0.1377551020408163,0.79957805907173,0.6135265700483091,72.7
0.0,0.1732745961820851,0.0,0.6592689295039166,0.0130151843817787,0.9791666666666664,0.9484536082474226,0.0,0.0890846720293791,0.1377551020408163,0.7932489451476793,0.5893719806763285,72.5
0.0,0.1762114537444933,0.1192609182530795,0.0600522193211488,0.0130151843817787,0.96875,0.9381443298969072,0.0,0.0889091721237305,0.1377551020408163,0.7858649789029536,0.5748792270531401,72.2
0.0,0.1791483113069016,0.0,0.6357702349869453,0.0130151843817787,0.9270833333333331,0.8969072164948453,0.0,0.0846249832612222,0.1377551020408163,0.7827004219409283,0.5700483091787439,71.9
0.0,0.1820851688693098,0.1103023516237402,0.6240208877284595,0.0130151843817787,0.9166666666666666,0.8762886597938144,0.0,0.0811625439963516,0.1377551020408163,0.7816455696202531,0.5652173913043478,71.6
0.0,0.0176211453744493,0.1103023516237402,0.6135770234986946,0.0130151843817787,0.8541666666666666,0.8144329896907216,0.0,0.0659549377144199,0.1377551020408163,0.7774261603375527,0.5652173913043478,71.1
0.0,0.1923641703377386,0.1170212765957447,0.6044386422976502,0.0130151843817787,0.84375,0.8144329896907216,0.0,0.005573576455341,0.1377551020408163,0.7679324894514767,0.5603864734299516,78.0
0.0,0.2055800293685756,0.0655095184770436,0.5953002610966058,0.0130151843817787,0.8541666666666666,0.8144329896907216,0.0,0.0629263680965921,0.1377551020408163,0.7584388185654009,0.5603864734299516,73.0
0.0,0.0190895741556534,0.0565509518477043,0.5861618798955615,0.0151843817787418,0.8125,0.7938144329896907,0.0,0.0434690600191618,0.1377551020408163,0.7468354430379747,0.5603864734299516,73.0
0.0,0.224669603524229,0.0470324748040313,0.5783289817232377,0.0151843817787418,0.0520833333333333,0.7835051546391752,0.0,0.0279142808678613,0.1428571428571428,0.719409282700422,0.5169082125603864,69.2
0.0,0.2364170337738619,0.0403135498320268,0.570496083550914,0.0151843817787418,0.7916666666666666,0.7525773195876289,0.0,0.01780359776065,0.1428571428571428,0.7120253164556962,0.5410628019323671,68.4
0.0,0.224669603524229,0.0341545352743561,0.5639686684073109,0.0173535791757049,0.78125,0.7731958762886597,0.0,0.0016207075241262,0.1479591836734694,0.7046413502109705,0.5314009661835749,68.4
0.0,0.224669603524229,0.0302351623740201,0.5561357702349871,0.0173535791757049,0.7916666666666666,0.7731958762886597,0.0,0.0099585745296239,0.1479591836734694,0.6951476793248945,0.5217391304347826,67.8
0.0,0.2129221732745961,0.0302351623740201,0.549608355091384,0.0195227765726681,0.0520833333333333,0.7628865979381443,0.0,0.0086046770244864,0.1530612244897959,0.6867088607594937,0.5120772946859903,67.8
0.0,0.2202643171806167,0.0279955207166853,0.5430809399477808,0.0216919739696312,0.7708333333333333,0.7731958762886597,0.0,0.0008130074438959,0.1530612244897959,0.6772151898734178,0.5024154589371981,67.5
0.0,0.0220264317180616,0.0358342665173572,0.5365535248041776,0.0238611713665943,0.75,0.7628865979381443,0.0,0.0073878699869694,0.1581632653061224,0.6708860759493671,0.4879227053140096,66.6
0.0,0.2143906020558002,0.260015298960617,0.828981723237598,0.0,0.9583333333333331,0.958762886597938,0.0,0.0855338886488824,0.1224489795918367,0.8333333333333334,0.608695652173913,76.1
0.0,0.0220264317180616,0.5285554311310191,0.8198433420365536,0.0,0.96875,0.9690721649484536,0.0,0.0855338886488824,0.1224489795918367,0.8322784810126582,0.608695652173913,75.4
0.0,0.251101321585903,0.526875699888018,0.8120104438642299,0.0,0.9791666666666664,0.979381443298969,0.0,0.0855338886488824,0.1224489795918367,0.8333333333333334,0.608695652173913,74.8
